csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
739.1838234559287	629.4798289931744	579.4764183439038	1.091655	26.140478	0.08161002	0.0755730506	0.0769063352	-0.1513740811	0.0360843633	-0.0044050571	-0.0568327569	0.0805759864	-0.0644796848	-0.0493612341	0.0442163303	0.057840215599999995	-0.0883811483	0.0215302484	-0.1050397497	-0.0614768663	0.0017052599999999997	0.115441	-0.122537	0.00223556	-0.00096538	-0.000496383
740.1017612976584	629.307591316622	579.244521814399	1.095809	26.239943	0.11398228000000002	0.0467159703	-0.0678296252	-0.1232558158	-0.0658215394	-0.0717676588	0.1089709735	0.0793335905	-0.028634849700000003	-0.081247501	-0.06786227610000001	0.034676103300000004	-0.052602248	0.0192874102	-0.1066567993	-0.0556236314	-0.00162342	0.101144	-0.154778	0.00310537	-0.000604213	-0.000547718
741.862477051671	628.5473072165986	579.3547826945444	0.941197	22.537638	0.055651739999999984	0.0633882498	0.039385581600000004	-0.1019529096	-0.0656879928	0.0006961044	0.0386125589	0.09867683640000001	-0.0284250476	-0.0983838426	0.023979205	0.0342866476	0.0301796496	0.0170367502	-0.10810085109999999	-0.04956743190000001	-0.00164491	0.123804	-0.150871	0.00289053	-0.000619143	-0.000899213
740.7695517891141	629.1015654472551	579.8958448523709	0.934568	22.37892	0.057658139999999976	0.054359451600000004	0.0245112805	-0.0849942153	0.030705133399999997	-0.000809725	-0.0204998209	0.0712357304	-0.0460125271	-0.0772700317	-0.0142905368	-0.0116294255	-0.0463735138	0.014779181	-0.109369563	-0.0433303662	-0.00162242	0.0891643	-0.150884	0.00318149	-0.000450444	-0.000899213
741.5619591490041	628.7044670987142	580.1521521218925	1.190447	28.506134	0.32741076	0.026347973900000002	-0.0868424687	-0.017390131200000002	-0.062014034100000004	-0.0497206274	0.0880622304	0.0707346463	-0.0566036885	-0.0870433263	-0.1322698534	0.0041362344	-0.0870228123	0.0125156182	-0.110460877	-0.0369351927	-0.00159691	0.0595863	-0.149641	-0.00252222	-0.000330405	-0.0007916769999999999
746.1051149815605	629.1169915735767	582.9467992519811	1.238053	29.646078	0.33794274	0.028817561499999998	0.0472096471	0.0960670043	-0.0140127752	0.05705390900000001	-0.038649729300000005	0.0558684117	-0.0349535589	-0.07372607440000001	-0.0400931421	0.0232035231	-0.0022497745999999997	0.0102469799	-0.11137302310000001	-0.0304052466	-0.0016727	0.0885402	-0.141963	0.00297473	-0.000847712	-0.000781233
748.0587858866977	630.7163325412603	582.9087743598877	0.990234	23.711866	0.07809976000000003	0.0008976025999999999	-0.0580991073	0.1465831179	-0.012706881299999999	-0.0339028159	-0.007166822	0.0219001404	0.0276836879	-0.0164903799	-0.09516492439999999	-0.051268840499999996	0.0010520515	0.0079741859	-0.1121045217	-0.0237643552	-0.00173681	0.115149	-0.164006	0.0025421	-0.000884779	-0.000899213
747.624393166426	629.4943220876621	582.1743686287308	0.979285	23.449696	0.04753811999999999	0.04087112	0.0448532758	0.100998448	-0.0084314845	0.1205836333	0.0010128419	0.0556000559	-0.0023410675	-0.0408605041	0.013401328799999999	0.030971988199999998	0.1190227657	0.0056981581000000005	-0.11265418640000001	-0.0170367502	0.00704471	0.115215	-0.184999	0.00229499	-0.000991621	-0.000899213
745.6238843473951	629.4342223971295	581.0165221241988	0.962574	23.049545	0.032856739999999995	0.0462669593	0.0042886325	0.0299509127	0.1718452183	0.022463092799999997	-0.0528840842	0.0470211669	-0.016070525	-0.05858534730000001	-0.0016542042000000001	-0.0090724111	-0.0345237992	0.0034198195000000003	-0.11302112560000001	-0.0102469799	0.010023	0.113059	-0.167478	0.0020995	-0.00100016	-0.000899213
743.9246852293156	629.331539133694	580.4545311488845	1.059653	25.374155	0.063198	0.019921258100000002	-0.042324567800000004	0.007522609	-0.0393533265	-0.0102349522	0.0780259382	0.04480286730000001	-0.011606368300000001	-0.0622700738	-0.08391389269999999	0.0523730483	-0.0163420701	0.0011400939	-0.1132047441	-0.0034198195000000003	0.0123153	0.111295	-0.171844	0.00227052	-0.000501832	-0.000473047
743.3866278413627	628.4027494844541	580.0235520162862	1.031993	24.711823	0.096738	0.056382774299999994	0.1128561688	-0.038199414300000005	0.0092653688	0.0616127497	0.0861436673	0.0672536048	-0.0607103381	-0.0746339471	0.09226762710000001	0.07861898070000001	-0.0132976753	-0.0011400939	-0.1132047441	0.0034198195000000003	0.0203354	0.120054	-0.205918	0.00268994	-0.00042972	-0.000899213
742.8120868247722	628.5671994552988	579.6824715150977	0.9215080000000002	22.066181	0.08032980000000002	0.0425131133	0.006562900500000001	-0.049897314000000005	0.1390887152	-0.0840922002	0.0245714764	0.047515945899999995	-0.039390234100000004	-0.0915325476	0.005074878	-0.0679172586	-0.114700785	-0.0034198195000000003	-0.11302112560000001	0.0102469799	0.0311937	0.131583	-0.227188	0.00284429	-0.00100882	-0.000899213
744.6513124240497	628.8057197133371	581.0104872807595	1.016555	24.342142	0.09988534999999997	0.0245128407	-0.0290828304	-0.0118120139	-0.05705227	-0.0653202463	0.1471439126	0.041022246	-0.0288344494	-0.0649609532	-0.0671873473	0.0001372425	-0.023673898500000002	-0.0056981581000000005	-0.11265418640000001	0.0170367502	0.0347622	0.163588	-0.252526	0.00218018	-0.000893453	-0.000899213
742.9634421121915	628.1644904753298	581.6722872567732	0.953348	22.828606	0.08245490000000005	0.0376039289	-7.660499999999999e-06	-0.0207918863	-0.039303600699999997	0.0626142524	0.151695683	0.0524535499	-0.049996201500000004	-0.0966751547	0.0271217719	0.073093884	-0.0329227106	-0.0079741859	-0.1121045217	0.0237643552	0.0338838	0.0895055	-0.253967	0.00225284	-0.000941853	-0.000899213
741.6355963894426	628.6253584396169	581.3470963504517	1.005141	24.068848	0.2348623	0.0382107544	0.0508613255	-0.0388046846	0.1046340982	-0.0388922273	0.0986057274	0.0499829986	-0.0485364286	-0.0654989396	0.0316237541	-0.0880835764	-0.0561339945	-0.0102469799	-0.11137302310000001	0.0304052466	0.0519542	0.124886	-0.317905	0.00399086	-0.000330405	-0.000899213
745.0515360029764	628.9862800338487	581.46743139754	0.995499	23.83794	0.06308534999999998	0.0118394133	-0.0503034491	0.022837345800000002	-0.004300029	-0.0975286782	0.1580201883	0.038184650099999995	-0.0048199392	-0.047217127000000005	-0.08391945140000001	-0.038558558799999997	0.0015995283	-0.0125156182	-0.110460877	0.0369351927	0.0519474	0.10849	-0.344365	0.00433636	-0.000330405	-0.000958164
746.0854418395742	629.1222911943938	582.5560122744737	0.975076	23.348913	0.13693699999999998	0.0270322383	0.0334672408	0.0225189165	-0.0150090204	0.0083819501	0.15285654140000002	0.030696548100000002	-0.018829707299999998	-0.0324693884	0.032828922999999996	-0.0292687649	0.015959923799999998	-0.014779181	-0.109369563	0.0433303662	0.0498927	0.156967	-0.317783	0.00331178	-0.000330405	-0.0007862779999999998
745.2672705816644	629.8685176147853	582.7352393014293	0.983436	23.549089	0.11467995	0.0386008516	0.0693197661	-0.0326894036	0.0805960336	0.068023478	0.0968322308	0.0211687052	-0.0226452085	0.0057302042	0.069843797	-0.046496647	-0.0231404957	-0.0170367502	-0.10810085109999999	0.04956743190000001	0.0518346	0.0770521	-0.317768	0.00312674	-0.000730876	-0.000715626
730.8911373019124	624.4953863296955	573.5854106375041	2.326967	55.720913	0.90656857	-0.145905301	-0.2951359479	-0.12380214210000001	0.20332561100000002	0.0512391941	-0.0493400429	-0.0555358571	0.1046506693	-0.6145042911	-0.173700346	0.0138159597	0.2874291589	-0.0192874102	-0.1066567993	0.0556236314	-0.0180959	0.134475	0.271773	-2.58984e-05	-0.000259819	-0.000545838
729.7535667976338	623.3973447057717	577.1820648688338	4.110592	98.431129	1.7168798699999999	-0.1337640627	0.5779701414	0.0182808023	-0.3100520235	-0.49863617530000004	-0.27107224609999997	-0.0396761988	-0.7892066016	0.2993318586	-0.17820035120000002	0.039747320499999995	0.26101994440000004	-0.0215302484	-0.1050397497	0.0614768663	-0.0538718	0.24675	-0.386918	0.013949	0.00193629	-0.00257759
743.6624781820963	633.338724254264	587.9945332383288	3.108714	74.44043	0.72944842	-0.0137550311	0.048072599699999996	0.1536714387	0.012685674199999998	0.0653677841	0.050610616799999994	-0.0773310722	0.046486418700000004	0.1399775626	-0.025382847799999997	-0.13879788029999998	0.10913522099999999	-0.0237643552	-0.10325232529999999	0.0671057788	-0.00891388	0.367016	-0.266827	0.00666617	0.00127952	-0.00163452
751.9786746543997	633.0436373862377	586.3465803149987	1.3901770000000002	33.288803	0.58832182	0.0110825803	0.096565013	0.1501964775	0.23156264850000002	0.0504118655	0.0325686847	-0.0527881657	0.0703809574	0.09737064460000001	0.1107901089	-0.2096454952	0.0335120687	-0.0259888245	-0.1012974252	0.0724898296	-0.0287357	0.046292	-0.252826	0.00278003	0.00161871	-0.00118435
746.8855235520657	629.876778056622	581.554723323737	1.270645	30.426514	0.38807716	-0.0354292245	-0.06883177089999999	0.06899974860000001	0.0374477837	-0.0978144657	-0.0370668754	-0.0120526073	0.0213042294	-0.0177951798	-0.0330535333	-0.12148961470000001	0.0486418063	-0.0282027543	-0.09917822039999999	0.0776093729	-0.00323834	-0.0167732	-0.217826	0.00687197	0.000639058	-0.00140305
745.1486835617022	628.4247565953115	580.9371841632127	1.034405	24.76959	0.246586797	-0.0176690213	0.0025464953	0.0087521969	-0.0520872087	0.0142074865	0.0106363873	0.0114255123	-0.0214152308	-0.0344227332	0.021397819	0.0096586576	0.0045253046	-0.0304052466	-0.09689814810000001	0.082445728	0.0147684	0.134543	-0.234198	0.00628878	4.41086e-06	-0.00140305
744.2813599026068	629.8838193368624	579.6739063646065	0.998539	23.910748	0.08662886300000003	0.013408791599999999	0.08148793480000001	-0.0956224868	-0.0194292071	0.11154961	-0.0193018829	-0.0010814999	-0.002517029	0.0028131887	0.1507650562	0.04618659940000001	-0.0430078229	-0.0325954084	-0.0944609066	0.0869812475	0.021477	0.13210400000000003	-0.250396	0.00573015	-9.60194e-05	-0.000836445
739.854354787599	630.5140885609269	577.2896554804972	1.005179	24.069735	0.12664327	0.0159168426	0.0964271912	-0.2277691865	0.020623423000000002	0.07167241190000001	-0.0260598492	-0.0098126088	0.016834973899999998	0.0224297029	0.2324748009	0.0709981742	-0.0727314055	-0.0347723514	-0.0918704493	0.091199382	0.0215552	0.185774	-0.233873	0.00462547	-9.327900000000003e-05	-0.0008564659999999998
735.0128737245474	631.0050001502684	576.6195409399563	1.090607	26.115372	0.083279715	-0.0178348601	-0.0754425375	-0.2722852707	-0.0215570823	-0.0928623439	0.0033402696999999997	-0.0399811894	0.0280654415	0.0061511713	0.0851349694	0.019758353200000002	-0.0350787502	-0.0369351927	-0.08913097769999999	0.0950847397	0.0215789	0.173872	-0.195713	0.00500225	3.79943e-05	-0.000700639
741.9611472994052	630.0740707480228	578.4033750191161	1.102107	26.390762	0.06876818500000001	-0.02180475	-0.0257534709	-0.18625735570000002	-0.1284341318	0.0296897067	0.022892401099999998	-0.0231329187	0.019425107900000002	-0.0079023386	0.1098525552	0.11612540210000001	0.0235714635	-0.0390830552	-0.0862469353	0.09862314359999999	0.0216277	0.120511	-0.189536	0.00507025	0.000137258	-0.000717003
741.9568837701822	629.5688277897116	579.7307117579343	0.954363	22.852924	0.059496050000000016	-0.0241722533	-0.0233299303	-0.14926350689999998	0.0310215805	0.019153485300000002	-0.0320294889	-0.0243779662	-0.0080448148	-0.0244180389	0.056678684900000005	0.0388382019	-0.0706243235	-0.0412150679	-0.0832230001	0.1018016823	0.021624	0.134953	-0.183609	0.00449339	0.0002151	-0.0008447679999999998
744.8092457279847	629.8234335165674	581.7129292442289	1.016663	24.344736	0.1241483	-0.0601786193	-0.09393241449999999	-0.0675918932	-0.1372379891	-0.0080803868	0.0280236674	-0.049631576100000005	0.0330669143	-0.055876962	-0.1002143082	0.0565802753	-0.014446090200000001	-0.0433303662	-0.0800640769	0.1046087577	0.0216609	0.14328	-0.128084	0.00361041	0.000537308	-0.0008447679999999998
742.9398099787836	629.9234047674721	582.5903101587397	0.9803480000000002	23.47514	0.11156059999999997	-0.0666117	-0.04479444230000001	-0.036654684	-0.0034129235999999998	-0.0189488273	-0.078497578	-0.053331686600000004	0.0020472603	-0.0111961171	-0.0926221884	0.0320111278	-0.1229953096	-0.0454280922	-0.0767752895	0.10703412710000001	0.0215762	0.0946672	-0.150275	0.00414484	0.000316084	-0.0007869799999999998
747.3393457840825	631.489865693326	583.9517913743192	0.995231	23.831541	0.08726060000000001	-0.0680455768	-0.0382291738	0.0452353453	-0.13120549980000001	0.0556558447	0.048858754000000004	-0.06218467900000001	0.0476585016	0.051474495499999995	-0.0458883331	0.071589869	0.0182940756	-0.047507395099999995	-0.0733619722	0.10906894060000001	0.0258644	0.118211	-0.195086	0.0039833	0.000389107	-0.000844769
748.466683818226	632.0276279211578	584.6858212265304	1.098146	26.295904	0.10834784999999998	-0.0572827129	0.0129386344	0.0736904627	0.0826655126	-0.0659323152	-0.0762298267	-0.0632258805	0.0556972092	0.07973251469999999	-0.017556541000000002	-0.0904648044	-0.0190765335	-0.04956743190000001	-0.0698296616	0.1107057733	0.0256763	0.16611	-0.215568	0.00437637	0.000273909	-0.000557462
747.4285753599656	631.2430227913287	584.6971636029259	1.173838	28.108408	0.19373160000000003	-0.0478975427	-0.025166733599999998	0.0545473953	-0.067529311	0.0697883564	0.0368089045	-0.055377406	0.0515114532	0.04831091480000001	0.009854355300000001	0.0189186919	0.0331535948	-0.05160736690000001	-0.066184087	0.1119386527	0.0216148	0.127991	-0.247113	0.00619363	0.000569464	-0.000844769
748.6038476440884	630.9025905761713	583.0459200580563	1.169295	27.999615	0.055849000000000065	-0.0191143382	0.0219365989	0.0245289675	0.1480232644	0.0320939982	-0.0557359896	-0.0397506101	0.021188958900000002	0.0392479379	0.061445398600000006	-0.059947090300000005	-0.022067621000000003	-0.053626373	-0.0624311616	0.1127630801	0.0216148	0.1573	-0.262815	0.00597687	0.000569464	-0.000844769
748.182062788805	630.9009608805676	583.9335114338287	1.266212	30.320372	0.24536723	-0.050626924000000004	-0.0639519865	0.053908330899999996	-0.0806720883	0.0019557809	-0.0295568618	-0.0519590213	0.0449450391	0.0137270977	-0.02577593	0.0019893038	0.07868922589999999	-0.0556236314	-0.0585769726	0.1131760472	0.0370129	0.187895	-0.190626	0.00403224	-2.96086e-05	-0.000844769
746.704384467645	630.3302315279357	583.571268642377	1.136635	27.217548	0.18729843	-0.0185046974	0.061882514900000005	0.017889510900000002	0.0236839355	0.1077178266	-0.08980482890000001	-0.0256431277	-0.0062750352	0.023135031299999997	0.110101158	0.0458799341	-0.0671348508	-0.057598332	-0.054627771500000005	0.1131760472	0.0437614	0.106923	-0.220153	0.00477045	0.0006332	-0.000844769
749.3417427374836	631.2360685940594	582.060790234895	1.040638	24.91884	0.12617067500000004	-0.038780367999999996	-0.0646284253	0.0357608879	0.0399588824	-0.030400001099999997	-0.029021143500000002	-0.042996187199999994	0.0588236079	0.0236563174	-0.0135300356	-0.046609120700000006	-0.0631622319	-0.0595496741	-0.050589964	0.1127630801	0.0527773	0.165874	-0.231182	0.00510896	2.82145e-05	-0.000844769
748.4544413985997	630.6455838473956	581.3071755616243	0.9794290000000002	23.453133	0.07061897499999999	-0.0173832888	0.0155356711	-0.0120483439	-0.030353294	0.0594163895	-0.0115506072	-0.0157285049	0.0372005636	0.0357817238	0.067699229	0.0348749855	0.0662723194	-0.0614768663	-0.046470099400000006	0.1119386527	0.0483976	0.186007	-0.218835	0.00468201	0.000209338	-0.000911881
747.5893713192363	630.6166723009669	580.596119552843	0.973129	23.302279	0.07959794999999999	-0.0090800405	0.030878637599999998	-0.082550967	0.0167512662	0.11435878699999999	-0.0490415768	-0.038532586699999996	0.0068801708	0.032829097	0.1059362359	0.058740367300000006	-0.0202079516	-0.0633791271	-0.0422748601	0.1107057733	0.049427	0.213129	-0.188288	0.00470758	0.000534647	-0.000844769
742.0479405728752	630.552094057631	581.2807815253783	1.061195	25.4111	0.057143800000000015	-0.0453239804	-0.0856198489	-0.1164315094	0.05102885980000001	-0.11453567140000001	-0.11876931310000001	-0.0254727919	0.014645959299999999	-0.020799378700000003	-0.040246087400000005	-0.0661136383	-0.0466456222	-0.0652556849	-0.038011050899999996	0.10906894060000001	0.0485429	0.187668	-0.186677	0.00500289	0.000246203	-0.000844769
746.9880918836608	630.5081544784628	583.099266142709	1.221226	29.243149	0.34565900000000005	-0.0108553522	-0.0051476956	0.0178529605	-0.0753314725	-0.0324811729	0.1228176602	-0.0181833381	-0.022318925299999997	0.0397238031	-0.0386456638	-0.029339953399999997	-0.0804659491	-0.0671057788	-0.0336855875	0.10703412710000001	0.055565	0.172681	-0.350679	0.00802072	0.000421331	-0.000844769
748.3526648652887	630.0241224438438	583.5648566976216	0.944254	22.610842	0.09053055000000003	0.006559112299999999	0.0432136269	0.054727400499999995	-0.0150437545	0.0549352133	0.069697225	-0.0060871266	-0.031782020099999995	0.0160546	0.0248794481	-0.0462950369	-0.0223742332	-0.06892865849999999	-0.0293054861	0.1046087577	0.0522042	0.162106	-0.312583	0.00743579	0.000340434	-0.000948917
752.9771322908855	631.0789460332174	585.0661728265944	1.018635	24.39197	0.25467432500000003	-0.018115944	-0.0514750326	0.11668465550000001	0.1002306575	-0.0146393634	-0.0920691133	-0.030948896200000003	0.0350677115	0.0371121883	-0.0202155137	-0.05473115480000001	-0.0421346612	-0.0707235848	-0.024877851	0.1018016823	0.0442817	0.195389	-0.217899	0.00546057	4.41055e-05	-0.000844769
751.9701475959537	631.9256164406428	585.5882320117473	1.034488	24.771576	0.110335625	-0.0540712606	-0.11555646189999999	0.1266178105	-0.042646434500000004	-0.0499657564	0.041147008799999996	-0.0528975084	0.059049347599999996	0.0299906687	-0.13229871699999998	-0.042498313200000006	-0.0192857635	-0.0724898296	-0.020409864	0.09862314359999999	0.0469921	0.131887	-0.228009	0.00585129	0.000278812	-0.0008996069999999998
751.6338769553729	631.1319173605384	586.0426983834071	0.9586190000000002	22.954834	0.09125765	-0.0249003111	0.0017276879999999998	0.13186239689999998	-0.0288397698	0.0549305175	-0.0205484999	-0.0362242451	0.013286325	0.0432771955	-0.0176418076	0.06751295410000001	0.0343722474	-0.0742266768	-0.015908771999999998	0.0950847397	0.04697	0.11419000000000003	-0.217731	0.00471739	0.000202339	-0.000844769
749.4608779254885	631.2770224713587	585.5510866152682	0.8904459999999998	21.322388	0.015235949999999984	-0.000677955	0.0673843083	0.0723712129	0.0503556191	0.09653545710000001	-0.0428692238	-0.0175996582	0.0134764354	0.0418310203	0.0889858695	0.0334782696	-0.011711286299999998	-0.0759334219	-0.011381876	0.091199382	0.0470101	0.11826900000000003	-0.217716	0.00473939	0.000348104	-0.000790497
748.2769567677988	631.0998832675721	584.5320506776045	0.975243	23.352905	0.0861709	-0.014897300700000001	-0.0385135665	0.044885106900000006	0.10174099789999999	-0.0795303774	-0.053658106100000005	-0.005911338299999999	0.0317479424	0.0007641013000000001	-0.0453133122	-0.0558933678	-0.0638234978	-0.0776093729	-0.0068365186	0.0869812475	0.0469898	0.185207	-0.229236	0.00475747	0.000266604	-0.000844769
746.8894825434869	630.8026193252663	584.75650663753	1.007211	24.11841	0.13649970000000003	0.0012335069	-0.0485349021	0.0092397642	-0.0324111349	-0.0268215052	0.052672568600000004	-0.006242424599999999	0.011607768000000001	0.0028919045	-0.0117491672	0.0011836664999999998	-0.0544337756	-0.07925385	-0.0022800723000000003	0.082445728	0.047127	0.121742	-0.268371	0.00500364	0.000695684	-0.000844769
747.4735251394891	631.6521261494671	585.2090606104547	0.987335	23.642462	0.13909810000000003	0.018421084299999998	0.0389230857	-0.0117202676	-0.0286953836	0.066121154	0.0145283216	-0.0036458440999999997	0.0177605136	0.0582947584	0.049439119299999994	0.0328821332	0.0035339063	-0.0808661863	0.0022800723000000003	0.0776093729	0.0471875	0.202455	-0.249082	0.00444187	0.0008579269999999998	-0.00078807
749.3405854938375	632.3723272019027	585.1815743861159	0.921157	22.057775	0.11968445	0.007751385600000001	-0.0484585573	0.0088677016	0.10257025	-0.0543921861	0.007184744399999999	-0.0176827658	0.025037027000000003	0.07074877759999999	-0.0606000504	-0.0561967399	-0.1385648923	-0.082445728	0.0068365186	0.0724898296	0.0539407	0.113805	-0.249084	0.0043627	0.000639899	-0.000599683
749.9377841228703	632.0265953659281	585.6398007696091	1.012047	24.234198	0.06379500000000002	-0.0066673751	-0.078896261	0.052043148600000005	-0.0243578551	-0.0680222183	0.044163979699999995	-0.0035753765999999997	0.0358334768	0.0370196612	-0.1011279508	-0.0347422092	0.009716473	-0.08399183439999999	0.011381876	0.0671057788	0.0576508	0.143849	-0.249092	0.00458782	0.000970814	-0.00055506
751.3613765304577	631.5909690228559	586.4676726206463	0.981538	23.503645	0.049614050000000014	0.013843865600000001	0.027456394900000004	0.07018920070000001	-0.0667012897	0.06430417440000001	0.0283473041	0.0112878908	0.0269658873	0.035310218399999996	0.0199711957	0.0376573713	0.0263305732	-0.0855038787	0.015908771999999998	0.0614768663	0.0472303	0.139106	-0.224019	0.00460401	0.000857921	-0.000496592
750.9121832730258	632.432800105169	586.4529558903282	0.982202	23.519556	0.1786857	0.0291755871	0.0135105718	0.071005568	0.1321961227	-0.0367398725	-0.0169567756	0.017952580200000002	0.0277739375	0.0880144692	0.0146364445	-0.0711526024	-0.0899643176	-0.0869812475	0.020409864	0.0556236314	0.058675	0.171453	-0.289685	0.0055275	0.000970814	-0.000844769
751.0234613857484	632.1176965941978	586.824295563463	1.082217	25.914467	0.1064849	0.0313742844	-0.020684293500000003	0.0983484017	-0.0375719832	-0.0760978949	0.12107817439999999	0.0334166775	0.0297038603	0.0508182541	-0.042593046600000004	-0.127672502	0.0379553904	-0.0884233418	0.024877851	0.04956743190000001	0.0652336	0.138763	-0.349638	0.00545332	0.0010423	-0.000844769
754.1997906569449	631.9141588097215	585.6326621255585	0.962411	23.045645	0.13118215000000003	0.0494917319	0.0555496542	0.0983961902	0.004241885	0.044964948399999996	0.0531122398	0.044012343899999994	0.029792122400000003	0.0405944498	0.08782156599999999	-0.058054820199999996	0.08855733269999999	-0.0898295767	0.0293054861	0.0433303662	0.0656389	0.1947	-0.313019	0.00505786	0.000673343	-0.000844769
750.2538334534216	631.3191581889814	583.6645929672727	0.898579	21.51713	0.12573670000000003	0.0768931843	0.0669207815	0.0057725595	0.0345698754	0.1254048389	-0.0042899457	0.0459100615	0.0084519941	0.0040572506	0.15118651660000001	0.0381611506	0.0734648963	-0.091199382	0.0336855875	0.0369351927	0.0595839	0.150354	-0.27901	0.00470616	0.000198509	-0.000844769
747.6285348805283	630.7077486483876	582.5039557907595	0.950826	22.768211	0.09355049999999998	0.0939657524	0.0965947026	-0.0646126283	0.054527598200000006	0.0811726349	-0.0250955025	0.0676552871	-0.0126304525	-0.014740810200000001	0.1815469525	0.030120033100000002	-0.0348000402	-0.092532202	0.038011050899999996	0.0304052466	0.0633644	0.195188	-0.259013	0.00449834	0.000489469	-0.000844769
747.1642365481346	631.2074556178172	582.4888130643019	0.958119	22.942854	0.11438729999999997	0.0732752681	-0.0252319754	-0.0741225323	0.0628986049	-0.0657222709	-0.0634098426	0.0708763468	-0.008140257	0.0010454744	0.0381063468	-0.021321202200000004	-0.09951289140000001	-0.0938274964	0.0422748601	0.0237643552	0.0534029	0.16064	-0.231311	0.00506522	0.000396426	-0.000661176
745.9687429539822	631.5872742167932	582.2968336565134	1.306535	31.285929	0.2622977	0.0402828015	-0.1225556674	-0.0332964472	-0.0486317442	-0.0414167256	0.012145641399999999	0.025382541600000003	0.0176282615	-0.04351116	-0.1395221103	0.019310259399999998	-0.019074404	-0.0950847397	0.046470099400000006	0.0170367502	0.0505672	0.272798	-0.193493	0.00596493	0.00161363	-0.000733982
752.1118185812808	633.9464763100685	587.255728806724	1.425802	34.141861	0.3348365	0.012426436599999998	-0.0567546036	0.1273993508	-0.0495719504	-0.0260270671	-0.1356566052	-0.0012863217999999998	0.052172388099999994	0.09172606230000001	-0.1097168243	0.0068210901	-0.0316968517	-0.0963034222	0.050589964	0.0102469799	0.0493521	0.187491	-0.132877	0.00334897	0.000638884	-0.0008972439999999998
755.686300574353	634.1196096971818	586.8776770968611	1.137133	27.229477	0.043929799999999984	0.0313360928	-0.0036525458000000004	0.1785628689	-0.0589886563	0.0741623972	-0.0475582076	0.0084776175	0.08578137720000001	0.090299234	-0.0242979304	-0.006711766700000001	0.1805335464	-0.09748304960000001	0.054627771500000005	0.0034198195000000003	0.0518957	0.177503	-0.129643	0.00283262	0.000638884	-0.0008503099999999998
751.8451652821569	633.3179860667008	583.867178884381	0.989519	23.694752	0.07728005000000002	0.040571267	0.0045203833	0.0715717608	0.0020690398000000002	0.0706658144	-0.1171261845	0.0216427618	0.0499549492	0.058697408099999994	0.0746447923	0.0673087049	0.1337006904	-0.09862314359999999	0.0585769726	-0.0034198195000000003	0.0456863	0.163397	-0.102718	0.00251379	0.000638884	-0.000568347
748.8510714314672	631.4813315621515	582.7199492793197	0.9205080000000002	22.042242	0.1040342	0.0412843694	-0.029292820600000002	-0.0505358569	-0.0434103089	0.0466876103	-0.0864926004	0.045219948499999996	0.0165466375	-0.0451366895	0.0248246821	0.10769225699999999	0.1183235084	-0.09972324169999999	0.0624311616	-0.0102469799	0.0467787	0.187326	-0.0608718	0.0030183	0.000638884	-0.000807169
746.4908425611287	630.6757891979678	582.8675798609403	0.849337	20.337984	0.07842220000000005	0.0530130866	-0.0007060289999999999	-0.066208217	-0.0915709136	0.0335908058	-0.0581049233	0.0736858016	-0.00702452	-0.0802356958	0.004258808	0.1543938638	0.053917138200000006	-0.1007828978	0.066184087	-0.0170367502	0.0495067	0.216804	-0.0871895	0.00313362	0.000787933	-0.000673568
743.8121280578263	629.9864528386	583.1964293223373	0.855627	20.488609	0.0876296	0.0731664757	0.0097337189	-0.1333634554	-0.0902319328	0.0530313498	0.013659961299999999	0.0914590265	-0.054824105	-0.0781026968	-0.0131960547	0.1940220367	-0.0629521698	-0.1018016823	0.0698296616	-0.0237643552	0.0560966	0.178098	-0.101663	0.00341306	0.000638884	-0.000544853
744.1655746304199	631.9283906552959	584.7488185379133	0.927638	22.212976	0.04000009999999999	0.0527464239	-0.0541673268	-0.0957969714	0.0101832774	-0.1211234322	-0.08013014759999999	0.0718110059	-0.0160612046	-0.0077627118000000005	-0.1568860127	0.014761355700000001	-0.1335798637	-0.10277918189999999	0.0733619722	-0.0304052466	0.0568125	0.182402	-0.111389	0.00306702	0.000638884	-0.000703897
749.4403520776573	633.3977540682938	586.2685191200603	1.051169	25.171007	0.08273850000000002	0.0259123498	-0.08928213230000001	0.031379530499999995	-0.17434445829999998	-0.0506892027	0.0046044775	0.046519042000000004	0.0555088742	0.0289385914	-0.17317474089999998	0.059685015099999995	0.052946632	-0.10371500019999999	0.0767752895	-0.0369351927	0.0682151	0.178302	-0.0924622	0.00222757	0.000765616	-0.000703897
749.7550614418813	633.5981444253832	585.8147745582123	0.948541	22.713509	0.04161479999999997	0.0586748895	-0.0160874538	0.043299272800000004	-0.0631320612	0.0748230866	-0.0372795756	0.0546417601	0.043944741100000004	0.044339901900000006	0.0013236201999999998	0.1083003092	0.043613743200000006	-0.1046087577	0.0800640769	-0.0433303662	0.0681947	0.161569	-0.0799229	0.00210786	0.000638884	-0.000703897
